,geo_A_lat,geo_A_lon,geo_B_lat,geo_B_lon,geo_A_coordinates,geo_B_coordinates,geo_A_id,geo_B_id,id,created,project_id,task_id,user_id,user_ip,finish_time,timeout,calibration,external_uid,media_url,info,task_created,state,quorum,task_calibration,priority_0,n_answers,fav_user_ids
5525,14.89474914,12.17674415,-74.24553194,3.147887737,"(14.894749141300002, 12.1767441527)","(-74.24553194399999, 3.14788773728)",3341,353,209869,2024-01-20T07:55:11.034039,765,351697,896,,2024-01-20T07:55:23.863028,,,,,"""A""",2024-01-15T21:11:26.727205,completed,0,0,0,1,
5526,49.05267323,32.26983517,-86.06853534,37.97837593,"(49.0526732252, 32.2698351683)","(-86.06853533799999, 37.9783759308)",553,1318,209260,2024-01-16T12:20:18.927261,765,351698,843,,2024-01-16T12:20:27.004463,,,,,"""A""",2024-01-15T21:11:26.835770,completed,0,0,0,1,
5527,8.500796373,47.39723747,-14.60083655,11.63808617,"(8.50079637292, 47.39723746600001)","(-14.6008365505, 11.6380861747)",167,4390,210326,2024-01-21T01:58:13.718170,765,351699,898,,2024-01-21T01:58:19.787853,,,,,"""B""",2024-01-15T21:11:26.929791,completed,0,0,0,1,
5528,6.63147072,12.49786986,14.72190416,-9.762939645,"(6.63147072011, 12.4978698628)","(14.7219041605, -9.76293964535)",3342,1314,209261,2024-01-16T12:20:27.300915,765,351700,843,,2024-01-16T12:20:29.373450,,,,,"""B""",2024-01-15T21:11:27.025878,completed,0,0,0,1,
5529,18.10785732,44.90547792,-77.61442169,43.14076617,"(18.107857319100003, 44.90547791979999)","(-77.6144216922, 43.1407661695)",2851,3622,209870,2024-01-20T07:55:25.250128,765,351701,896,,2024-01-20T07:55:35.301456,,,,,"""A""",2024-01-15T21:11:27.124509,completed,0,0,0,1,
5530,-50.86832082,-26.38411511,27.71309986,37.80982931,"(-50.8683208238, -26.3841151125)","(27.7130998614, 37.8098293125)",2465,4694,209262,2024-01-16T12:20:29.644481,765,351702,843,,2024-01-16T12:20:32.180733,,,,,"""A""",2024-01-15T21:11:27.228133,completed,0,0,0,1,
5531,16.55831723,10.5123611,30.58212378,50.5617232,"(16.558317228900002, 10.512361096900001)","(30.5821237832, 50.561723202299994)",3010,4347,210465,2024-01-21T02:42:24.926633,765,351703,900,,2024-01-21T02:42:32.298101,,,,,"""A""",2024-01-15T21:11:27.323816,completed,0,0,0,1,
5532,-123.3821095,46.17349297,32.61038449,-14.93234697,"(-123.38210946, 46.173492966400005)","(32.6103844858, -14.932346968900001)",3030,4654,209263,2024-01-16T12:20:32.449914,765,351704,843,,2024-01-16T12:20:33.903209,,,,,"""B""",2024-01-15T21:11:27.418015,completed,0,0,0,1,
5533,-13.77690159,12.2513589,6.782923779,49.80393655,"(-13.7769015929, 12.2513589042)","(6.78292377925, 49.8039365525)",2204,2194,209871,2024-01-20T07:55:35.874780,765,351705,896,,2024-01-20T07:55:45.066769,,,,,"""A""",2024-01-15T21:11:27.512146,completed,0,0,0,1,
5534,-126.4674189,63.02190824,44.12218372,45.71862282,"(-126.467418924, 63.0219082375)","(44.1221837203, 45.7186228177)",3343,231,209264,2024-01-16T12:20:34.154449,765,351706,843,,2024-01-16T12:20:37.783390,,,,,"""A""",2024-01-15T21:11:27.605095,completed,0,0,0,1,
5535,-42.73089801,-20.00519515,-64.5084414,-27.50196198,"(-42.7308980072, -20.005195153)","(-64.5084414049, -27.501961980500003)",63,922,210327,2024-01-21T01:58:21.104546,765,351707,898,,2024-01-21T01:59:13.074497,,,,,"""B""",2024-01-15T21:11:27.719618,completed,0,0,0,1,
5536,-39.32982877,-14.31238234,25.30752999,-6.482827308,"(-39.329828773, -14.3123823427)","(25.3075299854, -6.482827307999999)",3344,3444,209265,2024-01-16T12:20:38.051499,765,351708,843,,2024-01-16T12:20:39.888202,,,,,"""B""",2024-01-15T21:11:27.817556,completed,0,0,0,1,
5537,19.90130472,40.81548315,-61.99850611,-10.13176816,"(19.9013047175, 40.8154831478)","(-61.9985061124, -10.1317681646)",1063,4378,209872,2024-01-20T07:55:45.748411,765,351709,896,,2024-01-20T07:56:03.381875,,,,,"""B""",2024-01-15T21:11:27.911281,completed,0,0,0,1,
5538,-99.84655093,41.940396,46.27531145,54.86559372,"(-99.84655093209999, 41.9403960047)","(46.2753114505, 54.8655937201)",3345,1232,209266,2024-01-16T12:20:40.162791,765,351710,843,,2024-01-16T12:20:41.843106,,,,,"""B""",2024-01-15T21:11:28.006246,completed,0,0,0,1,
5539,-106.6725017,35.03014988,-36.00460675,-9.260337343,"(-106.672501719, 35.030149883600004)","(-36.0046067542, -9.26033734311)",206,1000,210407,2024-01-21T02:15:16.859337,765,351711,894,,2024-01-21T02:22:00.652566,,,,,"""B""",2024-01-15T21:11:28.098612,completed,0,0,0,1,
5540,-90.59018676,39.07915619,26.04620483,0.725673888,"(-90.59018675760001, 39.079156190999996)","(26.046204831, 0.7256738876629999)",3346,3922,209267,2024-01-16T12:20:42.114841,765,351712,843,,2024-01-16T12:20:43.638915,,,,,"""B""",2024-01-15T21:11:28.193827,completed,0,0,0,1,
5541,20.29567113,45.17772525,33.369793,36.68037521,"(20.2956711321, 45.1777252501)","(33.3697929968, 36.6803752069)",2057,4691,209873,2024-01-20T07:56:04.867884,765,351713,896,,2024-01-20T07:56:12.159569,,,,,"""A""",2024-01-15T21:11:28.285628,completed,0,0,0,1,
5542,-41.93900071,-3.59783485,-84.57542686,39.07979606,"(-41.9390007123, -3.5978348498300003)","(-84.57542685930001, 39.079796055500005)",373,4450,209268,2024-01-16T12:20:43.943686,765,351714,843,,2024-01-16T12:20:47.138435,,,,,"""A""",2024-01-15T21:11:28.381177,completed,0,0,0,1,
5543,11.99795464,-2.849438461,-66.99809632,7.191118238,"(11.997954637100001, -2.8494384605)","(-66.9980963224, 7.1911182377100005)",3347,2284,210328,2024-01-21T01:59:13.861984,765,351715,898,,2024-01-21T01:59:20.125650,,,,,"""A""",2024-01-15T21:11:28.491789,completed,0,0,0,1,
5544,-69.16311383,-3.048270127,3.96580856,48.55032688,"(-69.16311382880001, -3.04827012704)","(3.96580856021, 48.550326881400004)",1178,2345,209269,2024-01-16T12:20:47.402963,765,351716,843,,2024-01-16T12:20:48.980298,,,,,"""A""",2024-01-15T21:11:28.584753,completed,0,0,0,1,
5545,28.39435536,57.74971672,66.69364567,67.57828979,"(28.394355356, 57.7497167152)","(66.6936456687, 67.57828978939999)",246,1482,209874,2024-01-20T07:56:12.766618,765,351717,896,,2024-01-20T07:56:25.551053,,,,,"""B""",2024-01-15T21:11:28.681175,completed,0,0,0,1,
5546,-82.91331966,32.62033842,26.31104484,41.07687848,"(-82.91331966109999, 32.6203384183)","(26.3110448379, 41.0768784801)",1676,3147,213097,2024-01-23T15:19:04.196010,765,351718,887,,2024-01-23T15:19:12.932781,,,,,"""A""",2024-01-15T21:11:28.773795,completed,0,0,0,1,
5547,-76.54365727,-8.166317021,1.441700394,44.87719875,"(-76.5436572717, -8.166317020569997)","(1.44170039374, 44.877198753100004)",2122,349,209270,2024-01-16T12:22:15.235918,765,351719,843,,2024-01-16T12:22:20.763199,,,,,"""A""",2024-01-15T21:11:28.876719,completed,0,0,0,1,
5548,-83.05582205,41.42578867,-67.88223597,7.980826091,"(-83.0558220503, 41.4257886722)","(-67.8822359684, 7.980826091160001)",3348,562,209875,2024-01-20T07:56:26.446121,765,351720,896,,2024-01-20T07:56:36.660605,,,,,"""B""",2024-01-15T21:11:28.974876,completed,0,0,0,1,
5549,-77.74430025,42.94336471,-61.66420463,-33.09155232,"(-77.7443002506, 42.9433647102)","(-61.6642046301, -33.0915523151)",2142,74,209271,2024-01-16T12:22:21.087092,765,351721,843,,2024-01-16T12:22:23.929580,,,,,"""A""",2024-01-15T21:11:29.072979,completed,0,0,0,1,
5550,41.18226414,45.78499237,8.500796373,47.39723747,"(41.1822641375, 45.78499236720001)","(8.50079637292, 47.39723746600001)",2126,167,210329,2024-01-21T01:59:20.823842,765,351722,898,,2024-01-21T01:59:30.459482,,,,,"""A""",2024-01-15T21:11:29.168760,completed,0,0,0,1,
5551,-112.4799851,43.15161796,6.090764841,4.74644228,"(-112.479985079, 43.1516179568)","(6.09076484071, 4.74644227965)",2089,17,209272,2024-01-16T12:22:24.225172,765,351723,843,,2024-01-16T12:22:26.427379,,,,,"""A""",2024-01-15T21:11:29.263911,completed,0,0,0,1,
5552,36.31156692,-8.415684505,23.62577695,4.732532883,"(36.3115669208, -8.41568450455)","(23.6257769509, 4.73253288278)",3349,1834,209876,2024-01-20T07:56:37.868240,765,351724,896,,2024-01-20T07:56:56.992840,,,,,"""B""",2024-01-15T21:11:29.575497,completed,0,0,0,1,
5553,15.79260605,46.47134961,-57.24911983,-24.89491552,"(15.7926060549, 46.471349606800004)","(-57.249119826000005, -24.894915520999998)",817,4702,209273,2024-01-16T12:22:26.720475,765,351725,843,,2024-01-16T12:22:28.969911,,,,,"""B""",2024-01-15T21:11:29.672819,completed,0,0,0,1,
5554,39.28499953,48.74928709,-59.68300796,8.178033416,"(39.2849995275, 48.7492870921)","(-59.6830079647, 8.17803341604)",3350,363,210410,2024-01-21T02:22:01.285867,765,351726,894,,2024-01-21T02:22:37.989831,,,,,"""B""",2024-01-15T21:11:29.778678,completed,0,0,0,1,
5555,10.37442541,12.2899705,-122.711953,54.95835335,"(10.3744254088, 12.289970501300001)","(-122.71195296100001, 54.9583533491)",223,1652,209274,2024-01-16T12:22:29.254677,765,351727,843,,2024-01-16T12:22:30.779252,,,,,"""B""",2024-01-15T21:11:29.880378,completed,0,0,0,1,
5556,9.589495699,10.76646958,28.21531947,46.68592264,"(9.58949569862, 10.766469580999999)","(28.2153194749, 46.6859226355)",3351,4264,209877,2024-01-20T07:56:57.974369,765,351728,896,,2024-01-20T07:57:18.795666,,,,,"""B""",2024-01-15T21:11:29.994137,completed,0,0,0,1,
5557,-75.99094324,1.030151873,-61.8409638,-0.170416276,"(-75.9909432427, 1.03015187251)","(-61.840963797700006, -0.170416275922)",1391,910,209275,2024-01-16T12:22:31.067946,765,351729,843,,2024-01-16T12:22:32.875820,,,,,"""B""",2024-01-15T21:11:30.093571,completed,0,0,0,1,
5558,6.106245682,12.59950288,13.39141359,65.55033551,"(6.10624568197, 12.599502878800001)","(13.3914135867, 65.55033550520001)",1609,1458,210330,2024-01-21T01:59:31.582664,765,351730,898,,2024-01-21T01:59:44.326592,,,,,"""A""",2024-01-15T21:11:30.194749,completed,0,0,0,1,
5559,-51.1972199,-29.34548926,-66.42269856,-4.11747588,"(-51.1972199028, -29.3454892587)","(-66.4226985629, -4.1174758802800016)",445,248,209276,2024-01-16T12:22:33.282716,765,351731,843,,2024-01-16T12:22:34.584871,,,,,"""B""",2024-01-15T21:11:30.314072,completed,0,0,0,1,
5560,-75.33325316,-11.21027167,43.4851854,41.92609304,"(-75.33325316140001, -11.210271665799999)","(43.4851854003, 41.9260930374)",3352,2575,209878,2024-01-20T07:57:19.949355,765,351732,896,,2024-01-20T07:57:26.236107,,,,,"""A""",2024-01-15T21:11:30.430051,completed,0,0,0,1,
5561,4.221669043,51.56890924,-2.049074064,42.35864243,"(4.22166904293, 51.5689092358)","(-2.04907406376, 42.3586424296)",3353,3120,209277,2024-01-16T12:22:34.850378,765,351733,843,,2024-01-16T12:22:38.060666,,,,,"""B""",2024-01-15T21:11:30.583844,completed,0,0,0,1,
5562,24.100555,46.47917978,40.083044,45.80272882,"(24.1005549958, 46.4791797833)","(40.0830439959, 45.802728822)",3138,2953,210466,2024-01-21T02:42:33.035552,765,351734,900,,2024-01-21T02:42:44.431960,,,,,"""B""",2024-01-15T21:11:30.678953,completed,0,0,0,1,
5563,8.463954281,45.14758333,-122.4346379,52.99599939,"(8.463954280689999, 45.14758333010001)","(-122.434637879, 52.99599939350001)",2076,263,209278,2024-01-16T12:22:38.337411,765,351735,843,,2024-01-16T12:22:40.320906,,,,,"""B""",2024-01-15T21:11:30.776319,completed,0,0,0,1,
5564,7.313077879,46.96571296,-73.9852747,9.010068407,"(7.31307787917, 46.9657129622)","(-73.98527470020001, 9.01006840659)",580,3863,209879,2024-01-20T07:57:26.827302,765,351736,896,,2024-01-20T07:57:38.670484,,,,,"""A""",2024-01-15T21:11:30.871395,completed,0,0,0,1,
5565,-86.32638835,41.95653702,45.31574697,63.75300674,"(-86.3263883468, 41.9565370153)","(45.315746971, 63.75300674020001)",2466,3146,209279,2024-01-16T12:22:40.577858,765,351737,843,,2024-01-16T12:22:42.249567,,,,,"""B""",2024-01-15T21:11:30.971892,completed,0,0,0,1,
5566,48.1504617,-21.80534893,37.90230993,-0.399184127,"(48.1504617046, -21.8053489282)","(37.9023099255, -0.399184127377)",437,3678,210331,2024-01-21T01:59:45.643604,765,351738,898,,2024-01-21T02:00:24.512289,,,,,"""B""",2024-01-15T21:11:31.071139,completed,0,0,0,1,
5567,-88.42243252,37.13012903,-87.66207859,38.45254195,"(-88.4224325174, 37.1301290261)","(-87.6620785868, 38.4525419465)",3354,3666,209280,2024-01-16T12:22:43.637883,765,351739,843,,2024-01-16T12:24:05.891876,,,,,"""B""",2024-01-15T21:11:31.163111,completed,0,0,0,1,
5568,44.00057705,43.55837878,28.00265866,-2.791458679,"(44.0005770538, 43.55837877760001)","(28.002658655700003, -2.7914586794)",1325,4500,209880,2024-01-20T07:57:39.411659,765,351740,896,,2024-01-20T07:57:52.311715,,,,,"""A""",2024-01-15T21:11:31.258288,completed,0,0,0,1,
5569,2.440875171,48.72547804,44.5754278,41.85829317,"(2.44087517071, 48.7254780424)","(44.575427804600004, 41.8582931703)",87,3650,209281,2024-01-16T12:24:06.179628,765,351741,843,,2024-01-16T12:24:08.585621,,,,,"""B""",2024-01-15T21:11:31.352601,completed,0,0,0,1,
5570,-59.38868949,-33.51160317,-79.97702472,-1.981443162,"(-59.388689485600004, -33.5116031656)","(-79.9770247211, -1.98144316167)",3355,183,210411,2024-01-21T02:22:38.561800,765,351742,894,,2024-01-21T02:22:46.392099,,,,,"""A""",2024-01-15T21:11:31.445442,completed,0,0,0,1,
5571,-63.31190157,-17.2534495,11.94655179,45.92579336,"(-63.3119015652, -17.2534494998)","(11.9465517853, 45.925793355799996)",3141,3676,209282,2024-01-16T12:24:08.880500,765,351743,843,,2024-01-16T12:24:19.551953,,,,,"""B""",2024-01-15T21:11:31.545782,completed,0,0,0,1,
5572,58.32890646,55.61749292,-4.797112158,14.53741024,"(58.328906457399995, 55.61749291939999)","(-4.79711215806, 14.5374102419)",3356,3495,209881,2024-01-20T07:57:53.276271,765,351744,896,,2024-01-20T07:58:07.032539,,,,,"""A""",2024-01-15T21:11:31.641367,completed,0,0,0,1,
5573,-80.89410664,34.8119548,-77.03184079,38.79712962,"(-80.89410664409999, 34.8119548049)","(-77.0318407882, 38.7971296223)",2525,266,209283,2024-01-16T12:24:19.864680,765,351745,843,,2024-01-16T12:24:22.033772,,,,,"""A""",2024-01-15T21:11:31.733412,completed,0,0,0,1,
5574,6.91061879,51.49447846,14.05532676,50.66002304,"(6.910618790269999, 51.494478461099995)","(14.055326761500002, 50.6600230384)",3357,3874,210332,2024-01-21T02:00:25.185923,765,351746,898,,2024-01-21T02:00:29.325148,,,,,"""A""",2024-01-15T21:11:31.825766,completed,0,0,0,1,
5575,-94.73617121,33.73624003,-39.32982877,-14.31238234,"(-94.7361712144, 33.7362400267)","(-39.329828773, -14.3123823427)",315,3344,209284,2024-01-16T12:24:22.331562,765,351747,843,,2024-01-16T12:24:26.225557,,,,,"""A""",2024-01-15T21:11:31.928058,completed,0,0,0,1,
5576,9.486607,7.059821666,20.89034039,-7.078063886,"(9.48660700017, 7.05982166611)","(20.8903403878, -7.07806388594)",758,4082,209882,2024-01-20T07:58:07.657885,765,351748,896,,2024-01-20T07:58:28.167086,,,,,"""B""",2024-01-15T21:11:32.025294,completed,0,0,0,1,
5577,-78.18868351,1.690923547,-61.68706807,-9.362695957,"(-78.188683513, 1.69092354651)","(-61.6870680672, -9.36269595719)",1083,2196,209285,2024-01-16T12:24:26.561055,765,351749,843,,2024-01-16T12:24:28.528612,,,,,"""B""",2024-01-15T21:11:32.133019,completed,0,0,0,1,
5578,68.45899979,23.93232998,15.17843508,45.42117662,"(68.45899979, 23.932329983400003)","(15.17843508, 45.4211766175)",3358,4352,210652,2024-01-21T06:35:03.701088,765,351750,902,,2024-01-21T06:46:06.513380,,,,,"""B""",2024-01-15T21:11:32.261549,completed,0,0,0,1,
5579,-106.8821627,34.15448018,28.60779372,59.30779007,"(-106.882162682, 34.1544801839)","(28.6077937243, 59.307790073)",3359,3276,209286,2024-01-16T12:24:28.809010,765,351751,843,,2024-01-16T12:24:31.357174,,,,,"""A""",2024-01-15T21:11:32.364443,completed,0,0,0,1,
5580,-146.4816862,63.00969333,-67.91974579,47.15095091,"(-146.481686246, 63.0096933328)","(-67.9197457903, 47.150950913500004)",591,4412,209883,2024-01-20T07:58:29.575888,765,351752,896,,2024-01-20T07:58:49.162621,,,,,"""A""",2024-01-15T21:11:32.473257,completed,0,0,0,1,
5581,30.97272388,-28.84110571,-97.23266348,38.88239208,"(30.972723877399996, -28.8411057077)","(-97.2326634759, 38.882392075700004)",1361,661,209287,2024-01-16T12:24:31.652883,765,351753,843,,2024-01-16T12:24:36.236094,,,,,"""A""",2024-01-15T21:11:32.565209,completed,0,0,0,1,
5582,26.21489692,-0.072281204,-86.3101882,32.42464221,"(26.214896916, -0.072281203941)","(-86.3101882, 32.424642214)",1238,988,210333,2024-01-21T02:00:30.006923,765,351754,898,,2024-01-21T02:00:36.303669,,,,,"""A""",2024-01-15T21:11:32.660832,completed,0,0,0,1,
5583,15.67231324,45.87055345,58.22691765,54.93444041,"(15.6723132379, 45.8705534458)","(58.226917646800004, 54.934440413400004)",1173,379,209288,2024-01-16T12:24:36.544638,765,351755,843,,2024-01-16T12:24:37.973051,,,,,"""B""",2024-01-15T21:11:32.752832,completed,0,0,0,1,
5584,-59.95714192,-33.11650297,-68.21010684,-38.97266628,"(-59.9571419192, -33.1165029696)","(-68.2101068423, -38.972666281100004)",290,999,209884,2024-01-20T07:58:50.588806,765,351756,896,,2024-01-20T07:58:59.306050,,,,,"""A""",2024-01-15T21:11:32.873627,completed,0,0,0,1,
5585,-63.93918917,-17.21380783,-69.00538632,-33.553854,"(-63.939189166000006, -17.213807834100002)","(-69.0053863162, -33.5538540015)",2237,1242,209289,2024-01-16T12:24:38.252768,765,351757,843,,2024-01-16T12:24:41.924313,,,,,"""A""",2024-01-15T21:11:32.972624,completed,0,0,0,1,
5586,-44.08651668,-22.4840718,31.11312154,21.64282721,"(-44.0865166794, -22.4840718014)","(31.113121543200002, 21.642827211)",2559,2690,210412,2024-01-21T02:22:47.242453,765,351758,894,,2024-01-21T02:22:52.454805,,,,,"""B""",2024-01-15T21:11:33.069297,completed,0,0,0,1,
5587,-75.66856379,-7.342713881,-85.38595877,34.24567721,"(-75.66856378760001, -7.34271388107)","(-85.3859587682, 34.2456772055)",1352,609,209290,2024-01-16T12:24:42.218860,765,351759,843,,2024-01-16T12:24:43.835067,,,,,"""A""",2024-01-15T21:11:33.169106,completed,0,0,0,1,
5588,11.35932266,2.175730844,-3.868564229,7.864341935,"(11.359322663199999, 2.17573084354)","(-3.86856422861, 7.86434193483)",3360,1382,209885,2024-01-20T07:59:00.005222,765,351760,896,,2024-01-20T07:59:15.973100,,,,,"""B""",2024-01-15T21:11:33.260712,completed,0,0,0,1,
5589,-68.96178691,-33.48620106,-72.14276065,-37.18716757,"(-68.961786914, -33.4862010564)","(-72.1427606479, -37.1871675671)",1166,998,209291,2024-01-16T12:24:44.122992,765,351761,843,,2024-01-16T12:24:45.650250,,,,,"""B""",2024-01-15T21:11:33.366709,completed,0,0,0,1,
5590,44.17416066,33.01443406,4.219015242,51.51012833,"(44.1741606614, 33.0144340552)","(4.21901524239, 51.510128332)",2310,4142,210334,2024-01-21T02:00:37.010547,765,351762,898,,2024-01-21T02:01:07.575881,,,,,"""A""",2024-01-15T21:11:33.501686,completed,0,0,0,1,
5591,11.13910675,45.05089377,14.75217206,67.23832815,"(11.139106749100002, 45.0508937745)","(14.7521720611, 67.2383281517)",3361,4429,209292,2024-01-16T12:24:45.919378,765,351763,843,,2024-01-16T12:24:50.059957,,,,,"""B""",2024-01-15T21:11:33.595842,completed,0,0,0,1,
5592,48.83948664,58.42670319,-101.9139663,18.24150932,"(48.839486640699995, 58.4267031861)","(-101.913966282, 18.2415093245)",3362,58,209886,2024-01-20T07:59:17.387362,765,351764,896,,2024-01-20T07:59:35.237377,,,,,"""A""",2024-01-15T21:11:33.688762,completed,0,0,0,1,
5593,41.90545645,42.19689594,-90.29859973,14.00192853,"(41.9054564491, 42.1968959352)","(-90.2985997282, 14.0019285268)",1993,1036,209293,2024-01-16T12:24:50.330636,765,351765,843,,2024-01-16T12:24:55.504393,,,,,"""A""",2024-01-15T21:11:33.791575,completed,0,0,0,1,
5594,-57.8731304,-33.03855614,12.14247031,44.92781975,"(-57.873130403999994, -33.0385561357)","(12.142470306199998, 44.927819749499996)",160,3233,210467,2024-01-21T02:42:44.949675,765,351766,900,,2024-01-21T02:42:49.661985,,,,,"""A""",2024-01-15T21:11:33.887844,completed,0,0,0,1,
5595,58.76847758,64.24933149,31.42640016,-29.17487479,"(58.768477581000006, 64.2493314899)","(31.4264001584, -29.1748747858)",1852,3327,209294,2024-01-16T12:24:55.821118,765,351767,843,,2024-01-16T12:24:57.511815,,,,,"""A""",2024-01-15T21:11:33.985297,completed,0,0,0,1,
5596,-74.43590037,-8.445102021,-138.1521077,66.23991971,"(-74.4359003694, -8.445102020930001)","(-138.152107682, 66.2399197111)",3363,2222,209887,2024-01-20T07:59:36.000329,765,351768,896,,2024-01-20T08:00:13.534318,,,,,"""B""",2024-01-15T21:11:34.082837,completed,0,0,0,1,
5597,-121.504546,38.23237311,65.91813882,56.15481568,"(-121.50454599, 38.23237311)","(65.91813881569999, 56.1548156805)",1512,1437,209295,2024-01-16T12:24:57.784056,765,351769,843,,2024-01-16T12:25:00.387311,,,,,"""B""",2024-01-15T21:11:34.182279,completed,0,0,0,1,
5598,-69.88276284,-33.16661453,36.41505562,11.3802435,"(-69.8827628374, -33.16661453)","(36.4150556181, 11.3802435001)",147,493,210335,2024-01-21T02:01:08.584533,765,351770,898,,2024-01-21T02:01:27.420118,,,,,"""A""",2024-01-15T21:11:34.280071,completed,0,0,0,1,
5599,-78.12682826,-2.45485225,-158.2342259,63.44208568,"(-78.126828258, -2.45485224989)","(-158.234225907, 63.442085683)",486,287,209296,2024-01-16T12:25:00.677317,765,351771,843,,2024-01-16T12:25:02.970109,,,,,"""B""",2024-01-15T21:11:34.375876,completed,0,0,0,1,
5600,9.765541465,46.15671805,20.57913121,-28.75265492,"(9.76554146543, 46.1567180471)","(20.5791312054, -28.7526549238)",1727,1303,209888,2024-01-20T08:00:14.163628,765,351772,896,,2024-01-20T08:00:46.701960,,,,,"""B""",2024-01-15T21:11:34.476283,completed,0,0,0,1,
5601,42.50454566,3.616018951,31.42640016,-29.17487479,"(42.5045456597, 3.61601895075)","(31.4264001584, -29.1748747858)",292,3327,209297,2024-01-16T12:25:03.280983,765,351773,843,,2024-01-16T12:25:06.632645,,,,,"""A""",2024-01-15T21:11:34.571969,completed,0,0,0,1,
5602,-59.82501812,3.46527734,-76.85564624,41.22896466,"(-59.82501811979999, 3.46527733994)","(-76.8556462399, 41.2289646634)",1449,2963,210995,2024-01-21T13:01:22.442936,765,351774,901,,2024-01-21T13:02:39.301405,,,,,"""A""",2024-01-15T21:11:34.669779,completed,0,0,0,1,
5603,-41.12106375,-17.53087079,-72.35868721,4.872233051,"(-41.1210637468, -17.530870786199998)","(-72.358687213, 4.87223305112)",3364,253,209298,2024-01-16T12:25:07.145095,765,351775,843,,2024-01-16T12:25:10.047271,,,,,"""B""",2024-01-15T21:11:34.766138,completed,0,0,0,1,
5604,24.100555,46.47917978,21.9308709,67.36957541,"(24.1005549958, 46.4791797833)","(21.930870898600002, 67.3695754061)",3138,3804,209889,2024-01-20T08:00:47.588625,765,351776,896,,2024-01-20T08:00:48.624365,,,,,"""A""",2024-01-15T21:11:34.865220,completed,0,0,0,1,
5605,46.98785699,31.86752769,30.99901711,18.03709329,"(46.9878569859, 31.8675276913)","(30.9990171096, 18.0370932902)",688,3958,209299,2024-01-16T12:25:10.340449,765,351777,843,,2024-01-16T12:25:17.234861,,,,,"""B""",2024-01-15T21:11:34.964106,completed,0,0,0,1,
5606,31.62372165,52.5064531,29.63926596,48.49455895,"(31.623721647399996, 52.506453096499996)","(29.6392659594, 48.4945589454)",3365,3474,210336,2024-01-21T02:01:28.108417,765,351778,898,,2024-01-21T02:01:35.659212,,,,,"""A""",2024-01-15T21:11:35.067211,completed,0,0,0,1,
5607,5.724580317,5.042283724,16.37198791,-5.932491478,"(5.724580317490001, 5.04228372386)","(16.3719879077, -5.932491478019999)",2490,2964,209890,2024-01-20T08:00:49.450931,765,351779,896,,2024-01-20T08:01:05.883860,,,,,"""B""",2024-01-15T21:11:35.174114,completed,0,0,0,1,
5608,-77.46928186,46.1058723,-90.60158716,39.23372409,"(-77.4692818621, 46.105872299)","(-90.6015871555, 39.2337240903)",3298,3503,209303,2024-01-17T07:06:36.487461,765,351780,843,,2024-01-17T07:06:44.933990,,,,,"""A""",2024-01-15T21:11:35.269999,completed,0,0,0,1,
5609,17.3874848,50.92190365,5.264171083,5.92025077,"(17.387484802, 50.9219036537)","(5.26417108309, 5.92025076988)",1100,2944,210468,2024-01-21T02:42:50.170377,765,351781,900,,2024-01-21T02:42:57.368781,,,,,"""B""",2024-01-15T21:11:35.366926,completed,0,0,0,1,
5610,-78.43846327,0.1122546,28.93245007,57.08036335,"(-78.4384632747, 0.112254599844)","(28.9324500673, 57.0803633492)",1869,4024,209304,2024-01-17T07:06:45.707480,765,351782,843,,2024-01-17T07:06:50.299635,,,,,"""B""",2024-01-15T21:11:35.495574,completed,0,0,0,1,
5611,17.36521869,10.31881285,-97.17432473,39.38872394,"(17.3652186942, 10.318812849299999)","(-97.17432472780001, 39.3887239405)",3366,4369,209891,2024-01-20T08:01:07.321989,765,351783,896,,2024-01-20T08:01:23.067102,,,,,"""A""",2024-01-15T21:11:35.593376,completed,0,0,0,1,
5612,-90.39296509,29.95289484,15.90891368,-0.485462474,"(-90.39296508700001, 29.9528948403)","(15.908913679100001, -0.48546247382)",2813,3434,209305,2024-01-17T07:06:51.095097,765,351784,843,,2024-01-17T07:06:56.019738,,,,,"""B""",2024-01-15T21:11:35.699490,completed,0,0,0,1,
5613,-99.12470929,26.52150183,-4.012381384,15.69294135,"(-99.12470928879999, 26.5215018339)","(-4.012381384009998, 15.692941353399998)",3367,1454,210337,2024-01-21T02:01:36.377101,765,351785,898,,2024-01-21T02:02:05.287227,,,,,"""B""",2024-01-15T21:11:35.801210,completed,0,0,0,1,
5614,-74.75378373,45.00180143,-98.47389159,41.27082172,"(-74.7537837337, 45.0018014324)","(-98.47389158799999, 41.270821719299995)",3368,887,209306,2024-01-17T07:06:56.471298,765,351786,843,,2024-01-17T07:07:01.196050,,,,,"""B""",2024-01-15T21:11:35.906061,completed,0,0,0,1,
5615,-10.849549,13.74326478,-97.80328652,60.53587592,"(-10.849549001600002, 13.7432647768)","(-97.80328652200001, 60.5358759246)",2347,777,209892,2024-01-20T08:01:23.814916,765,351787,896,,2024-01-20T08:01:35.279802,,,,,"""B""",2024-01-15T21:11:36.009400,completed,0,0,0,1,
